copies,size_bytes,ext,sha256,paths
2,665,md,04e0d7b658fd84fe7eb6d0193647b11e0eea466e39536ca3bc1e03320457df92,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0009.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0009.md
2,661,md,c05f45670bcd31795b21344e8d92c473a3c40180bf4f195f12f17b9e099e97b8,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0008.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0008.md
2,621,md,24f9309f8f8a111cdb42404b574425cea5e358356f6b97749fe35d3ba1a7a94d,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0011.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0011.md
2,600,md,8747cfdcc654d55cdb38dc4211fc752823a9b27c77b84f2845f2b4b32295f97e,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/04_PRODUCTS/CAPABILITY_CATALOG.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/04_PRODUCTS/CAPABILITY_CATALOG.md
2,585,md,fadc3740a9698336f98607fb7a564fe1f78a5d4ef5611e9797a7ed903c5ee258,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-010_RESEARCH_STANDARD.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-010_RESEARCH_STANDARD.md
2,572,md,20f625e3fa293eb5e65207f65c3f6f75295f0d58cdcf4124afdad457946cb51c,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-008_SECURITY_AND_PRIVACY.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-008_SECURITY_AND_PRIVACY.md
2,563,md,312edfee74eb9efbf0feadfdf1e2579d5879fc66f3bd9b419780bc3a4e67b54b,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-002_METADATA_STANDARD.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-002_METADATA_STANDARD.md
2,556,md,5e54b2e970e58fb0d6a4195aaaf0081992182a431450935a187f6af5a56efb17,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-005_DECISION_AND_CHANGE_CONTROL.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-005_DECISION_AND_CHANGE_CONTROL.md
2,553,md,e1889daec495aaf2ace0fb3799a387924318bcb57bd64253b8f80fafc7db20e5,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-009_KNOWLEDGE_STANDARD.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-009_KNOWLEDGE_STANDARD.md
2,549,md,391ee1c97a7cc31870b06098042993267df0ac8e2addd49afe70fc9599466c88,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/09_QUALITY/REPOSITORY_HEALTH.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/09_QUALITY/REPOSITORY_HEALTH.md
2,542,md,6ca6f24d77f7621b1e6bd25b9e51548c192fba8a8c6c4fb7e81c038d03b96ccd,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-003_NAMING_STANDARD.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-003_NAMING_STANDARD.md
2,541,md,851347d6b15685c0056b0e9eec7f3c45b37e11f576625da78b7d8745dd765010,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/05_ACADEMY/LEARNING_PATH_HOME_AI.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/05_ACADEMY/LEARNING_PATH_HOME_AI.md
2,540,md,d989aa1f3b19f3857ec5e68258edccc72c446dafd94cb8ba0d0493522f9c81eb,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/05_ACADEMY/ACADEMY_FRAMEWORK.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/05_ACADEMY/ACADEMY_FRAMEWORK.md
2,537,md,5f0ff5f256ae65e5a0eca9519e170f8477ad1038eb49670e96d5e30aeaf05fb3,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-006_QUALITY_AND_ACCEPTANCE.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-006_QUALITY_AND_ACCEPTANCE.md
2,532,md,e066d6c5bd09e77897769c5e20d029b73e51db02e46e97a90837c9e8c9e6ddf6,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/00_PROGRAM_OFFICE/ASSET_REGISTRY.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/00_PROGRAM_OFFICE/ASSET_REGISTRY.md
2,523,md,7e10a205acd372aeb38e3a9f1c0e04cc749a8ffa6406212af618ab1de8c75524,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0007.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR-0007.md
2,519,md,adc600b81724cd46384ace9b2a9b92f8a28b8a7e61550fd73347f11a850cad96,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/README.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/README.md
2,513,md,3bf57819eecf3bd0bac1be98e30707ea71828e5d5463d6554819c5bfb999d20e,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/06_OPERATIONS/OPERATING_RHYTHM.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/06_OPERATIONS/OPERATING_RHYTHM.md
2,511,md,c01ef4becf0b659dae9122db240566da70e3d321c0835323cd87389c09781aa1,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/02_PLATFORM/SECURITY_BASELINE.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/02_PLATFORM/SECURITY_BASELINE.md
2,507,md,e84fb5599fd2644f99879a621c49e6b971ade2b3532d444d17d1e73d3a5bbf57,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-007_RELEASE_AND_VERSIONING.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-007_RELEASE_AND_VERSIONING.md
2,489,md,c5863f364ca1816c10ccf4d796c6f5a9a1aa2d56b0622bffafae8b54dede019d,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/03_KNOWLEDGE/CONVERSATION_CONTINUITY.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/03_KNOWLEDGE/CONVERSATION_CONTINUITY.md
2,488,md,615e6ed310534e76063591703dd6e82ad650ebe2782325818234e08690655816,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/06_OPERATIONS/INCIDENT_AND_RECOVERY.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/06_OPERATIONS/INCIDENT_AND_RECOVERY.md
2,487,md,233e3bbb03dde175702fe576b77eae1a529e71cddd87e483182ba66e523b619e,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/02_PLATFORM/BACKUP_AND_RECOVERY_REQUIREMENTS.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/02_PLATFORM/BACKUP_AND_RECOVERY_REQUIREMENTS.md
2,467,md,8d0b0188747537286be459a62b5af059a0bf8c98c9ba2df48d4063dae97b6f04,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-004_ASSET_LIFECYCLE.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-004_ASSET_LIFECYCLE.md
2,466,md,cb8be177943d0f3bbd763b320809cf05cfc782d40f3bb3cd8b35e95a9f6dd05b,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/09_QUALITY/QUALITY_MANAGEMENT_SYSTEM.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/09_QUALITY/QUALITY_MANAGEMENT_SYSTEM.md
2,452,md,84706aa79af53874e5b7551a51fb25319e755a43e51f689f4cdd2e1dca2b1ad5,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/03_KNOWLEDGE/INGESTION_POLICY.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/03_KNOWLEDGE/INGESTION_POLICY.md
2,424,md,f6b59a142d807f763c2f5c1acd00e02a928cddb563da19171e1996efb225db58,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/VERSION.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/VERSION.md
2,404,md,a9ce48c3005188b5004ae00876fdffd8b8dab2c6629d53a6f225cf2f31303a60,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/04_PRODUCTS/READINESS_MODEL.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/04_PRODUCTS/READINESS_MODEL.md
2,388,md,bba5a061a12b2e711c507869228a705371140927c1ae2cf6438e8963d713220d,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/07_LAB/README.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/07_LAB/README.md
2,385,md,94c2b07ea7e90215250dea3e7f4cfcd3a7a320476070f250f37deadbb86ea18e,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR_TEMPLATE.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/ADR/ADR_TEMPLATE.md
2,378,json,929efb8efc8fc3e48e2f9141e740bded30e8f0383f1093a01e3dbeef23c06f3c,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/Bootstrap_Package/00_MANIFEST/FOUNDATION_MANIFEST.json | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/Bootstrap_Package/00_MANIFEST/FOUNDATION_MANIFEST.json
2,369,md,b11771edd9dd7d90da58a95e95537f03f3272b6bdd799cbf23c628129e7c7d62,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-000_RETIRED.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/01_ENGINEERING/SES/SES-000_RETIRED.md
2,361,md,a24263b7cf331c978ca20e067d3e2d76445cab0d7d9b5bc35a4ef74e357c260c,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/README.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/README.md
2,343,md,614680839bd3d6cc1281043d1c8887f2fb8943ae2a49e0fe780cec0c99b372b5,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/10_BUILD_SYSTEM/README.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/10_BUILD_SYSTEM/README.md
2,226,md,b6f17e0f6ac6eb33ffab604abe00d129206bf4299994d9a7437a49c3071d6df9,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/Bootstrap_Package/99_RECOVERY/RESTORE_PROCEDURE.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/Bootstrap_Package/99_RECOVERY/RESTORE_PROCEDURE.md
2,99,md,cc1ffb32297e9b45350bf6a2d441a4d5d79765be557cb7bdf2f4a261531f0aca,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/CURRENT_STATE.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/CURRENT_STATE.md
2,69,md,2c5d6a2755f084966c98cb315534a4f532ac0216ebc5b7d3cdaf618347451ee1,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/MISSION.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/MISSION.md
2,66,md,aef2711efd75435118969cd3930e488b9a1bbe61d0a15433e3e5240ed448fe9a,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/README.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/README.md
2,66,md,88a817f082baafb70b97ad2c8b4958fac0a095a2a04efab7063168e718125e1d,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/ROADMAP.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/ROADMAP.md
2,55,md,25bc5ca71f7a2d70fc6555da212364ebba0b2da884467852456cfeb0c61d874f,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/CHANGELOG.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/CHANGELOG.md
2,38,md,25891ffa7dcbd17a584499ff98a932bf41afa3e1863e7cf5172e1edcaff799a3,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/DECISIONS.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/DECISIONS.md
2,37,md,55020292101fcfc95e3535d79b8bd3122db5021f3ee50274933a1149df64743b,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/MILESTONES.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/MILESTONES.md
2,34,md,6862c27bd74aae3eee4f5c2b40a6bddcd1e204ecb3af9b52f7fad1b98306b3dd,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/STANDARDS_INDEX.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/STANDARDS_INDEX.md
2,32,md,dcfae0f94c5c5e4e7cd8f3f93ae7b3601b6e918dada77852311c991d5dfad0d0,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/NEXT_ACTION.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/NEXT_ACTION.md
2,30,md,d9aa64dbabac9db9e792abd396746475481a8e940eb3f2cf218cd5eb07370426,WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/BACKLOG.md | WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing/SOVEREIGN_PROGRAM_REPOSITORY_v1.2.0-RC2.zip!SOV_v1.2.0/08_ARCHIVE/SOURCE_MATERIALS/SOVEREIGN_PROGRAM_REPOSITORY_v0.1.zip!SOVEREIGN_PROGRAM_REPOSITORY_v0.1/00_PMO/BACKLOG.md
